name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
11355,2023-07-10,29.4,23,25.7,30,23,25.9,19.2,69.5,0.219,100,4.17,rain,0,0,31.7,21.4,333.3,1007.7,80.8,15.8,217.8,18.8,10,30,2023-07-10T05:33:05,2023-07-10T20:28:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-11,31.2,21.9,26.8,30.7,21.9,26.7,14.5,47.3,0,0,0,,0,0,16.6,19.7,280.8,1011.4,27.7,16,292,25.2,8,10,2023-07-11T05:33:48,2023-07-11T20:27:33,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-12,32.8,25.5,28.8,32.4,25.5,29.1,16.6,48.3,0,0,0,,0,0,29.5,22.2,240.2,1012.7,46,16,274,23.6,9,10,2023-07-12T05:34:31,2023-07-12T20:27:05,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-13,31.2,25.7,28.1,35.2,25.7,30.2,20.6,64.1,0,0,0,,0,0,54.5,32.9,174.2,1010.8,53.9,16,213.9,18.4,8,60,2023-07-13T05:35:15,2023-07-13T20:26:34,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-14,28.1,22.9,25.5,31,22.9,26.1,21.2,77.2,3.411,100,25,rain,0,0,31.7,22.2,74.1,1011.7,81.4,15.8,143.9,12.4,7,60,2023-07-14T05:36:00,2023-07-14T20:26:01,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-15,30.2,22.6,26,34.5,22.6,27.6,22.5,81.7,3.162,100,12.5,rain,0,0,47.9,26.1,140.7,1013.2,78,15.3,216.3,18.6,9,60,2023-07-15T05:36:46,2023-07-15T20:25:27,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-16,26.7,24,25.6,26.7,24,25.6,23.5,88.4,26.079,100,41.67,rain,0,0,40.2,27.7,184.1,1009.7,93.9,13.3,55.7,5,3,30,2023-07-16T05:37:33,2023-07-16T20:24:51,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-17,31,23.7,27.1,33.4,23.7,28.1,21.5,73.4,0,0,0,,0,0,33.5,24.9,191,1012.4,56.9,15.2,235.7,20.5,8,30,2023-07-17T05:38:21,2023-07-17T20:24:12,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-18,28.8,23.6,26,32.9,23.6,26.7,21.4,76.1,5.668,100,16.67,rain,0,0,47.9,19.6,180.1,1013.8,72,15,122.3,10.4,6,30,2023-07-18T05:39:10,2023-07-18T20:23:32,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-19,26.9,23,24.6,28.2,23,24.6,19.3,72.9,6.998,100,12.5,rain,0,0,16.6,14.8,209.9,1015.9,66.3,11.9,95.5,8.3,4,30,2023-07-19T05:40:00,2023-07-19T20:22:50,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-20,28.9,22.1,25.5,29.2,22.1,25.6,18.2,66.7,0,0,0,,0,0,29.5,16.2,103.4,1014.7,59.2,12.9,215.5,18.6,9,30,2023-07-20T05:40:50,2023-07-20T20:22:06,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-21,29.6,23.5,26.2,30.4,23.5,26.5,19.5,68.9,4.447,100,16.67,rain,0,0,35.3,24.1,226.1,1007.8,62.3,14.7,214.4,18.7,9,60,2023-07-21T05:41:42,2023-07-21T20:21:20,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-22,28.7,21.5,25.3,28,21.5,25.2,14.3,51.8,0,0,0,,0,0,29.5,18.8,332.4,1008.6,49.6,16,258.5,22.2,10,10,2023-07-22T05:42:33,2023-07-22T20:20:33,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-23,29.7,21.6,25.9,29.3,21.6,25.9,15.2,52.9,0,0,0,,0,0,29.5,20.5,103.6,1013.9,37.2,16,235,20.3,8,10,2023-07-23T05:43:26,2023-07-23T20:19:43,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-24,29.1,24.2,26.3,29.7,24.2,26.5,17.3,58.4,0,0,0,,0,0,33.5,24.5,199.6,1018.5,50.9,16,218.5,18.9,9,30,2023-07-24T05:44:19,2023-07-24T20:18:52,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-25,29.5,21.3,24.7,31.5,21.3,25.1,19.1,71.7,8.095,100,20.83,rain,0,0,57.2,34.6,220.5,1018,48.1,15.1,175,15.1,8,30,2023-07-25T05:45:13,2023-07-25T20:17:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-26,30.7,21.1,25.6,31.4,21.1,26,18.4,66,0,0,0,,0,0,31.7,23.7,206.7,1018.2,45.9,15.6,261.8,22.7,8,10,2023-07-26T05:46:07,2023-07-26T20:17:05,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-27,33.6,24.1,28.7,37.7,24.1,30.8,21.7,67.3,7.153,100,8.33,rain,0,0,53.6,27.3,222,1014,80,15.4,211.6,18.1,7,60,2023-07-27T05:47:02,2023-07-27T20:16:09,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-28,33,25.1,28.9,34.9,25.1,30.6,21.4,65.8,0.293,100,16.67,rain,0,0,31.7,18,270.5,1014.4,51.5,15.8,228.8,19.9,9,30,2023-07-28T05:47:57,2023-07-28T20:15:11,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-29,32.5,23.9,28.3,35.5,23.9,29.8,20.7,64.3,3.822,100,12.5,rain,0,0,80.5,29.3,243.6,1008.6,78.9,15.9,214.6,18.5,7,30,2023-07-29T05:48:53,2023-07-29T20:14:11,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-30,26.5,19.3,22.9,26.5,19.3,22.9,12.5,53.4,0,0,0,,0,0,50,27.2,329.8,1012.6,53,16,299.2,25.7,10,10,2023-07-30T05:49:49,2023-07-30T20:13:10,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-07-31,28.3,20,24.3,27.6,20,24.2,11.6,46,0,0,0,,0,0,31.7,23.8,303.6,1014.6,41.2,16,253.6,21.8,9,30,2023-07-31T05:50:45,2023-07-31T20:12:07,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-01,26,19.9,23.2,26,19.9,23.2,10.8,46.8,0,0,0,,0,0,33.5,16.6,4,1019.3,58.6,16,238.5,20.6,9,10,2023-08-01T05:51:42,2023-08-01T20:11:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-02,25.8,18.3,22.1,25.8,18.3,22.1,9.7,45.9,0,0,0,,0,0,25.9,19.2,72.4,1022.4,40.7,16,177.1,15.3,7,10,2023-08-02T05:52:39,2023-08-02T20:09:57,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-03,26.2,19.8,23,26.2,19.8,23,12.9,53.1,0,0,0,,0,0,45.5,31.7,184.3,1019.3,70,16,217,18.7,7,10,2023-08-03T05:53:36,2023-08-03T20:08:50,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-04,24.6,21.9,23.1,24.6,21.9,23.1,17.3,70,0,0,0,,0,0,33.5,21.7,206.1,1014.4,93.2,15.9,86.4,7.6,4,30,2023-08-04T05:54:34,2023-08-04T20:07:42,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-05,28.7,21.9,25.2,28.9,21.9,25.3,17,62.2,0,0,0,,0,0,18.4,18.2,351.3,1014.2,71,15.9,242,21,8,30,2023-08-05T05:55:32,2023-08-05T20:06:31,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-06,29,21.5,25.2,28.6,21.5,25.2,14.6,52.8,0,0,0,,0,0,29.5,24.7,136,1015.7,46.3,15.9,244.3,21.1,8,10,2023-08-06T05:56:30,2023-08-06T20:05:20,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-07,26.7,20.9,24.1,28.4,20.9,24.2,21.1,83.4,19.909,100,37.5,rain,0,0,52.4,33.6,173,1011.4,94.6,14.2,103.8,9,8,30,2023-08-07T05:57:28,2023-08-07T20:04:07,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-08,26.7,21.7,24,27.2,21.7,24,18,71.1,0.197,100,8.33,rain,0,0,54.2,35.6,263.4,1004.2,83,15.9,142.5,12.2,10,10,2023-08-08T05:58:27,2023-08-08T20:02:53,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-09,30.4,21.4,25.6,29.4,21.4,25.4,13.7,48.8,0,0,0,,0,0,44.8,29.1,290.7,1006.5,43.1,16,239.5,20.6,8,10,2023-08-09T05:59:25,2023-08-09T20:01:38,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-10,26.7,21.6,23.7,27.9,21.6,23.8,18.1,72.4,10.768,100,29.17,rain,0,0,38.9,17.5,221.1,1005.5,75.1,14.2,63,5.3,4,30,2023-08-10T06:00:24,2023-08-10T20:00:21,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-11,29.2,20.6,24.8,28.8,20.6,24.8,16.5,62.3,0,0,0,,0,0,46.1,22.4,285.6,1007.5,34.7,15.8,261.7,22.7,8,10,2023-08-11T06:01:23,2023-08-11T19:59:03,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-12,29.2,20.8,24.7,30.9,20.8,25,19,71,2.328,100,16.67,rain,0,0,49.6,27.2,145.3,1011.6,57.3,15.8,199.8,17.3,9,30,2023-08-12T06:02:22,2023-08-12T19:57:44,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-13,30.4,21.6,26.1,31.4,21.6,26.5,18.8,66.7,19.6,100,16.67,rain,0,0,81.4,22.7,276.2,1011.3,67.9,15.2,260.7,22.6,9,30,2023-08-13T06:03:21,2023-08-13T19:56:24,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-14,30.2,23.5,26.3,30.9,23.5,26.6,17.3,58.1,0,0,0,,0,0,25.9,20.8,208.1,1013.9,72,16,179,15.5,7,10,2023-08-14T06:04:20,2023-08-14T19:55:02,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-15,25.7,21.6,23.5,25.7,21.6,23.5,20.5,83.8,30.748,100,41.67,rain,0,0,38.9,27.9,46.4,1008.4,94.2,13.8,135.2,11.7,7,10,2023-08-15T06:05:19,2023-08-15T19:53:40,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-16,26.6,21.1,23.5,26.6,21.1,23.5,20,81.2,17.232,100,25,rain,0,0,16.6,18.6,68.1,1012.5,87.5,15.2,163,14.1,9,10,2023-08-16T06:06:18,2023-08-16T19:52:16,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-17,26,22.3,23.6,26,22.3,23.6,20.5,82.8,0,0,0,,0,0,31.7,20.8,102.5,1013.6,96.6,15.4,98.9,8.5,4,10,2023-08-17T06:07:17,2023-08-17T19:50:52,0.04,Overcast,Cloudy skies throughout the day.,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-18,27.9,20.8,24.6,27.7,20.8,24.6,16.6,64.7,30.386,100,16.67,rain,0,0,57.2,31.1,266.9,1007.3,74.7,15.3,171.4,14.9,8,30,2023-08-18T06:08:16,2023-08-18T19:49:26,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-19,26.3,18.2,22.3,26.3,18.2,22.3,10.9,48.8,0,0,0,,0,0,38.9,23.8,278.6,1014.5,42.9,16,198.9,17.1,8,10,2023-08-19T06:09:15,2023-08-19T19:47:59,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-20,29.5,20,25.1,28.8,20,25,13,47.8,0,0,0,,0,0,29.5,18.1,258.4,1018.4,53.4,16,249.8,21.7,8,10,2023-08-20T06:10:14,2023-08-20T19:46:32,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-21,30.5,23.3,27.1,32,23.3,27.7,17.9,57.7,0,0,0,,0,0,33.5,20.3,298.3,1016.9,78.6,15.9,187.8,16.1,8,10,2023-08-21T06:11:13,2023-08-21T19:45:04,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-22,26.5,19.8,23.3,26.5,19.8,23.3,12.9,52.7,0,0,0,,0,0,44.3,27.1,10.6,1018,77.4,16,237.1,20.5,8,10,2023-08-22T06:12:12,2023-08-22T19:43:34,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-23,24.8,18.9,21.8,24.8,18.9,21.8,11.1,51,0,0,0,,0,0,22.3,18,71.6,1019.7,59.7,16,204.5,17.6,8,10,2023-08-23T06:13:11,2023-08-23T19:42:04,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-24,23.1,20.2,21.8,23.1,20.2,21.8,16.7,73.1,1.241,100,25,rain,0,0,38.9,22.7,162.4,1017.6,98.7,15.2,37.5,3.2,2,10,2023-08-24T06:14:10,2023-08-24T19:40:33,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-25,25.6,21.6,23.2,25.6,21.6,23.2,21.1,87.9,7.934,100,29.17,rain,0,0,38.9,23.5,167.9,1011.8,91.4,14.4,54.1,4.6,3,10,2023-08-25T06:15:09,2023-08-25T19:39:01,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-26,28.5,22.7,25.1,30,22.7,25.6,20.4,77,18.505,100,8.33,rain,0,0,20.5,14.8,20.3,1009.9,70.2,14.9,156.8,13.6,7,30,2023-08-26T06:16:08,2023-08-26T19:37:29,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-27,27.5,20.9,24.5,28,20.9,24.6,16.9,63.5,0,0,0,,0,0,25.9,15.1,35,1012.8,52.8,16,234.2,20.3,8,10,2023-08-27T06:17:07,2023-08-27T19:35:56,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-28,24,21.4,22.5,24,21.4,22.5,18.2,77.2,0,0,0,,0,0,22.3,18.4,112.1,1016.8,87.1,15.9,96.3,8.4,3,10,2023-08-28T06:18:06,2023-08-28T19:34:22,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-29,25.2,20,22.7,25.2,20,22.7,19.1,80.4,0,0,0,,0,0,18.4,18.6,72.8,1013.8,87.4,16,104.6,9,5,10,2023-08-29T06:19:05,2023-08-29T19:32:47,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-30,28.9,22.1,24.7,29.1,22.1,24.7,18.2,70.1,4.252,100,8.33,rain,0,0,40.8,28.8,291.8,1006.5,84.4,15.5,139.6,12,8,10,2023-08-30T06:20:03,2023-08-30T19:31:12,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-08-31,24.5,18.3,21.3,24.5,18.3,21.3,10.7,52.2,0,0,0,,0,0,40.6,25.4,5.9,1013.4,52.4,16,244.8,20.9,8,10,2023-08-31T06:21:02,2023-08-31T19:29:36,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-01,23.3,16.4,20,23.3,16.4,20,9.1,50.3,0,0,0,,0,0,22.3,20.6,49.5,1024.1,18.2,16,245.6,21.2,8,10,2023-09-01T06:22:01,2023-09-01T19:28:00,0.55,Clear,Clear conditions throughout the day.,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-02,25.2,17.7,21.3,25.2,17.7,21.3,12.8,59.4,0,0,0,,0,0,33.5,21.8,202.5,1021.7,38.7,16,227.9,19.7,8,10,2023-09-02T06:22:59,2023-09-02T19:26:23,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-03,31.3,20.6,25.9,32.1,20.6,26.3,17,59.7,0,0,0,,0,0,33.5,19.6,258.2,1013.7,47.8,16,217.8,18.8,7,10,2023-09-03T06:23:58,2023-09-03T19:24:45,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-04,30.8,24.2,27.2,33.3,24.2,28.3,19.9,64.9,0,0,0,,0,0,29.5,13.1,339.5,1011.2,60.5,16,125,10.9,5,30,2023-09-04T06:24:57,2023-09-04T19:23:07,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-05,32.4,24.7,28.4,35.3,24.7,30,20.9,65,0,0,0,,0,0,14.8,15.5,3.7,1012.7,66.7,16,205.4,17.6,7,30,2023-09-05T06:25:55,2023-09-05T19:21:29,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-06,33.3,25.3,29.2,35.5,25.3,30.9,21,62.6,0,0,0,,0,0,13,14.4,2.6,1010.3,39.9,15.9,219.4,18.9,7,60,2023-09-06T06:26:54,2023-09-06T19:19:50,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-07,34.3,26.4,29.6,36.7,26.4,31.5,20.2,57.8,0,0,0,,0,0,40.7,23.4,187.9,1009,39.5,16,207.4,17.8,7,60,2023-09-07T06:27:52,2023-09-07T19:18:11,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-08,31.1,23.3,25.6,35.8,23.3,26.6,21.2,77.4,1.464,100,20.83,rain,0,0,25.9,23.3,88.8,1013.4,74.4,14.3,97,8.4,7,75,2023-09-08T06:28:51,2023-09-08T19:16:31,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-09,29.4,24,25.8,32.9,24,26.5,22.5,82.9,0.094,100,8.33,rain,0,0,25.9,14.8,112.2,1017.8,90.4,13.7,150.5,13,7,75,2023-09-09T06:29:49,2023-09-09T19:14:52,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-10,25.4,21.3,23.6,25.4,21.3,23.6,20.8,84.8,34.265,100,37.5,rain,0,0,50,15.7,65.9,1018.6,82.7,14.4,56.3,4.9,3,30,2023-09-10T06:30:48,2023-09-10T19:13:11,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-11,27,22.2,23.5,28.9,22.2,23.7,21.2,87.4,47.625,100,41.67,rain,0,0,40.7,17,35.1,1015.6,86.7,13.3,133.4,11.4,7,30,2023-09-11T06:31:46,2023-09-11T19:11:31,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-12,27.7,20.9,23.5,28.2,20.9,23.6,19.2,78.3,0.746,100,4.17,rain,0,0,16.6,16.9,100.1,1015.1,65.9,15.8,211,18.3,8,10,2023-09-12T06:32:45,2023-09-12T19:09:50,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-13,26.6,22.9,24.4,26.6,22.9,24.4,19.7,75.8,2.749,100,20.83,rain,0,0,38.9,21.3,223.2,1012.9,81.7,15.7,105.9,9,4,30,2023-09-13T06:33:43,2023-09-13T19:08:09,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-14,25.5,18.7,22,25.5,18.7,22,12.3,56.4,0,0,0,,0,0,38.9,23.5,346.7,1016.5,40.2,16,220.5,19.2,7,10,2023-09-14T06:34:42,2023-09-14T19:06:28,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-15,20.6,14.3,17.7,20.6,14.3,17.7,9.5,59.2,0,0,0,,0,0,47.9,29.4,0.1,1017.1,56.7,16,148.7,12.7,8,10,2023-09-15T06:35:41,2023-09-15T19:04:47,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-16,24.6,16.4,20.3,24.6,16.4,20.3,8.9,48.4,0,0,0,,0,0,44.3,27.8,311,1012.5,63.8,16,177,15.3,7,10,2023-09-16T06:36:39,2023-09-16T19:03:05,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-17,24.4,16.2,20.5,24.4,16.2,20.5,11.2,56.5,2.13,100,12.5,rain,0,0,24.1,20.5,269.5,1013.5,48.4,15.7,179.5,15.6,8,10,2023-09-17T06:37:38,2023-09-17T19:01:24,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-18,20.9,17.6,19.3,20.9,17.6,19.3,17.5,89.6,28.413,100,70.83,rain,0,0,29.5,27.3,354,1008.4,92.1,11.6,40.1,3.4,2,10,2023-09-18T06:38:37,2023-09-18T18:59:42,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-19,23.4,16,19.5,23.4,16,19.5,11,60.1,0,0,0,,0,0,42.5,28.1,294.6,1013.2,24.8,16,204,17.5,7,10,2023-09-19T06:39:36,2023-09-19T18:58:01,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
11355,2023-09-20,23.9,15.8,20,23.9,15.8,20,9.1,50.5,0,0,0,,0,0,27.7,19.6,300.9,1020.2,36.2,16,209.2,18,7,10,2023-09-20T06:40:35,2023-09-20T18:56:19,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
